,Unnamed: 0,Emotion,Source,Path,Sex,Duration
19305,1005,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_15b_1.wav,Female,2.5
19306,1006,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_15b_2(1).wav,Female,2.5
19307,1007,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_15b_2.wav,Female,2.5
19308,1008,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_1a_1(1).wav,Female,2.1
19309,1009,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_1a_1.wav,Female,2.1
19310,1010,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_1a_2(1).wav,Female,2.1
19311,1011,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_1a_2.wav,Female,2.1
19312,1012,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_1b_1(1).wav,Female,2.0
19313,1013,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_1b_1.wav,Female,2.0
19314,1014,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_1b_2(1).wav,Female,2.0
19315,1015,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_1b_2.wav,Female,2.0
19316,1016,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_2a_1(1).wav,Female,2.4
19317,1017,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_2a_1.wav,Female,2.4
19318,1018,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_2a_2(1).wav,Female,2.2
19319,1019,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_2a_2.wav,Female,2.2
19320,1020,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_2b_1(1).wav,Female,2.4
19321,1021,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_2b_1.wav,Female,2.4
19322,1022,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_2b_2(1).wav,Female,2.2
19323,1023,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_2b_2.wav,Female,2.2
19324,1024,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_3a_1(1).wav,Female,2.8
19325,1025,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_3a_1.wav,Female,2.8
19326,1026,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_3a_2(1).wav,Female,2.4
19327,1027,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_3a_2.wav,Female,2.4
19328,1028,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_3b_1(1).wav,Female,2.9
19329,1029,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_3b_1.wav,Female,2.9
19330,1030,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_3b_2(1).wav,Female,2.5
19331,1031,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_3b_2.wav,Female,2.5
19332,1032,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_4a_1(1).wav,Female,2.7
19333,1033,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_4a_1.wav,Female,2.7
19334,1034,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_4a_2(1).wav,Female,2.6
19335,1035,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_4a_2.wav,Female,2.6
19336,1036,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_4b_1(1).wav,Female,2.5
19337,1037,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_4b_1.wav,Female,2.5
19338,1038,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_4b_2(1).wav,Female,2.6
19339,1039,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_4b_2.wav,Female,2.6
19340,1040,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_5a_1(1).wav,Female,2.4
19341,1041,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_5a_1.wav,Female,2.4
19342,1042,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_5a_2(1).wav,Female,2.4
19343,1043,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_5a_2.wav,Female,2.4
19344,1044,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_5b_1(1).wav,Female,2.1
19345,1045,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_5b_1.wav,Female,2.1
19346,1046,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_5b_2(1).wav,Female,2.3
19347,1047,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_5b_2.wav,Female,2.3
19348,1048,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_6a_1(1).wav,Female,2.2
19349,1049,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_6a_1.wav,Female,2.2
19350,1050,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_6a_2(1).wav,Female,2.3
19351,1051,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_6a_2.wav,Female,2.3
19352,1052,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_6b_1(1).wav,Female,2.2
19353,1053,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_6b_1.wav,Female,2.2
19354,1054,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_6b_2(1).wav,Female,2.3
19355,1055,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_6b_2.wav,Female,2.3
19356,1056,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_7a_1(1).wav,Female,1.9
19357,1057,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_7a_1.wav,Female,1.9
19358,1058,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_7a_2(1).wav,Female,2.0
19359,1059,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_7a_2.wav,Female,2.0
19360,1060,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_7b_1(1).wav,Female,2.0
19361,1061,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_7b_1.wav,Female,2.0
19362,1062,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_7b_2(1).wav,Female,2.0
19363,1063,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_7b_2.wav,Female,2.0
19364,1064,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_8a_1(1).wav,Female,2.5
19365,1065,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_8a_1.wav,Female,2.5
19366,1066,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_8a_2(1).wav,Female,2.6
19367,1067,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_8a_2.wav,Female,2.6
19368,1068,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_8b_1(1).wav,Female,2.5
19369,1069,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_8b_1.wav,Female,2.5
19370,1070,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_8b_2(1).wav,Female,2.5
19371,1071,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_8b_2.wav,Female,2.5
19372,1072,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_9a_1(1).wav,Female,2.1
19373,1073,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_9a_1.wav,Female,2.1
19374,1074,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_9a_2(1).wav,Female,2.2
19375,1075,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_9a_2.wav,Female,2.2
19376,1076,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_9b_1(1).wav,Female,2.1
19377,1077,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_9b_1.wav,Female,2.1
19378,1078,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_9b_2(1).wav,Female,2.1
19379,1079,neutral,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_neutral_9b_2.wav,Female,2.1
19380,1080,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_10a_1(1).wav,Female,3.0
19381,1081,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_10a_1.wav,Female,3.0
19382,1082,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_10a_2(1).wav,Female,3.0
19383,1083,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_10a_2.wav,Female,3.0
19384,1084,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_10b_1(1).wav,Female,2.6
19385,1085,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_10b_1.wav,Female,2.6
19386,1086,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_10b_2(1).wav,Female,2.8
19387,1087,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_10b_2.wav,Female,2.8
19388,1088,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_11a_1(1).wav,Female,2.3
19389,1089,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_11a_1.wav,Female,2.3
19390,1090,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_11a_2(1).wav,Female,2.2
19391,1091,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_11a_2.wav,Female,2.2
19392,1092,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_11b_1(1).wav,Female,2.4
19393,1093,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_11b_1.wav,Female,2.4
19394,1094,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_11b_2(1).wav,Female,2.4
19395,1095,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_11b_2.wav,Female,2.4
19396,1096,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_12a_1(1).wav,Female,2.5
19397,1097,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_12a_1.wav,Female,2.5
19398,1098,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_12a_2(1).wav,Female,2.7
19399,1099,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_12a_2.wav,Female,2.7
19400,1100,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_12b_1(1).wav,Female,2.4
19401,1101,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_12b_1.wav,Female,2.4
19402,1102,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_12b_2(1).wav,Female,2.4
19403,1103,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_12b_2.wav,Female,2.4
19404,1104,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_13a_1(1).wav,Female,2.2
19405,1105,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_13a_1.wav,Female,2.2
19406,1106,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_13a_2(1).wav,Female,2.2
19407,1107,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_13a_2.wav,Female,2.2
19408,1108,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_13b_1(1).wav,Female,2.1
19409,1109,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_13b_1.wav,Female,2.1
19410,1110,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_13b_2(1).wav,Female,2.1
19411,1111,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_13b_2.wav,Female,2.1
19412,1112,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_14a_1(1).wav,Female,2.4
19413,1113,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_14a_1.wav,Female,2.4
19414,1114,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_14a_2(1).wav,Female,2.3
19415,1115,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_14a_2.wav,Female,2.3
19416,1116,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_14b_1(1).wav,Female,2.0
19417,1117,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_14b_1.wav,Female,2.0
19418,1118,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_14b_2(1).wav,Female,2.1
19419,1119,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_14b_2.wav,Female,2.1
19420,1120,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_15a_1(1).wav,Female,2.6
19421,1121,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_15a_1.wav,Female,2.6
19422,1122,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_15a_2(1).wav,Female,2.8
19423,1123,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_15a_2.wav,Female,2.8
19424,1124,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_15b_1(1).wav,Female,2.8
19425,1125,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_15b_1.wav,Female,2.8
19426,1126,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_15b_2(1).wav,Female,2.6
19427,1127,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_15b_2.wav,Female,2.6
19428,1128,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_1a_1(1).wav,Female,2.2
19429,1129,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_1a_1.wav,Female,2.2
19430,1130,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_1a_2(1).wav,Female,2.2
19431,1131,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_1a_2.wav,Female,2.2
19432,1132,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_1b_1(1).wav,Female,2.1
19433,1133,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_1b_1.wav,Female,2.1
19434,1134,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_1b_2(1).wav,Female,2.1
19435,1135,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_1b_2.wav,Female,2.1
19436,1136,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_2a_1(1).wav,Female,2.5
19437,1137,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_2a_1.wav,Female,2.5
19438,1138,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_2a_2(1).wav,Female,2.5
19439,1139,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_2a_2.wav,Female,2.5
19440,1140,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_2b_1(1).wav,Female,2.4
19441,1141,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_2b_1.wav,Female,2.4
19442,1142,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_2b_2(1).wav,Female,2.4
19443,1143,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_2b_2.wav,Female,2.4
19444,1144,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_3a_1(1).wav,Female,2.9
19445,1145,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_3a_1.wav,Female,2.9
19446,1146,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_3a_2(1).wav,Female,2.9
19447,1147,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_3a_2.wav,Female,2.9
19448,1148,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_3b_1(1).wav,Female,2.5
19449,1149,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_3b_1.wav,Female,2.5
19450,1150,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_3b_2(1).wav,Female,2.4
19451,1151,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_3b_2.wav,Female,2.4
19452,1152,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_4a_1(1).wav,Female,2.9
19453,1153,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_4a_1.wav,Female,2.9
19454,1154,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_4a_2(1).wav,Female,3.0
19455,1155,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_4a_2.wav,Female,3.0
19456,1156,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_4b_1(1).wav,Female,3.0
19457,1157,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_4b_1.wav,Female,3.0
